title,slug,chapter_type,abbreviation,parent_organization,organization_family,war_period,war_period_name,state,state_slug,county,county_slug,geo_tag,address_line1,city,postal_code,latitude,longitude,has_location,phone,email,website,post_number
Williamsport #388,mcl-det-388-pa,local,Det 388,mcl_pa_42041,MCL,world-war-1,,PA,pennsylvania,Clinton County,,pa_42035,507 Cemetery St,Williamsport,17701,41.24406,-77.00767,True,570-419-2779,david@angelworker.com,,388
Bucci-Atwood #376,mcl-det-376-ri,local,Det 376,mcl_ri_44003,MCL,world-war-1,,RI,rhode-island,Providence County,,ri_44007,1344 Cranston St,Cranston,02920,41.784121,-71.391232,True,508-294-9894,davidcreamerusmc@gmail.com,,376
Col Wm 'Rich' Higgins #775,mcl-det-775-ri,local,Det 775,mcl_ri_44003,MCL,world-war-1,,RI,rhode-island,Newport County,,ri_44005,151 ADMIRAL KALBFUS RD MAIN STAY INN BEST WESTERN INN,NEWPORT,,41.508699,-71.312551,True,,higginsdetcmdr@gmail.com,,775
Greater New Bedford #1399,mcl-det-1399-ri,local,Det 1399,mcl_ri_44003,MCL,world-war-1,,RI,rhode-island,Newport County,,ri_44005,East Freetown VFW,89 Middleboro Rd,,41.685557,-70.934634,True,(H) 508-763-5222 (C) 508-278-0038,pepfamily@comcast.net,,1399
Kent County #453,mcl-det-453-ri,local,Det 453,mcl_ri_44003,MCL,world-war-1,,RI,rhode-island,Kent County,,ri_44003,2 Legion Way,West Warwick,,41.707273,-71.521993,True,401-265-1406,pcampbelljr62@verizon.net,,453
Barnwell County Leathernecks #1227,mcl-det-1227-sc,local,Det 1227,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Barnwell County,,sc_45011,Barnwell County Leatherneck Building: 4115 Old Barnwell Rd,Williston,29853,33.384268,-81.406258,True,803-383-2570,jimmy.fogle@yahoo.com,,1227
Broad River Leathernecks #1194,mcl-det-1194-sc,local,Det 1194,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Cherokee County,,sc_45021,900 S Granard St,Gaffney,29341,35.066618,-81.659177,True,864-761-6572,fsossamon@gmail.com,,1194
Grand Strand #873,mcl-det-873-sc,local,Det 873,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Georgetown County,,sc_45043,VFW Post 10420: 4359 Highway 17 Bypass,Murrells Inlet,,33.551881,-79.047124,True,854-252-9626,gprice1231@gmail.com,,873
Great Pee Dee Devil Dogs #1219,mcl-det-1219-sc,local,Det 1219,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Darlington County,,sc_45031,Community Kitchen of Bennettsville,126 S Liberty St,,34.615266,-79.684664,True,910 934 0505,lhenry@chesterfieldschools.org,,1219
Greater Orangeburg Leathernecks #1259,mcl-det-1259-sc,local,Det 1259,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Calhoun County,,sc_45017,VFW Post 8166,1650 Amelia St,,33.494367,-80.858278,True,803-290-2718,dashssgttype@aol.com,,1259
H E 'Speedy' Wilson #1141,mcl-det-1141-sc,local,Det 1141,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Lexington County,,sc_45063,DFW 511 Violet St West Columbia,,,33.995015,-81.059857,True,803-960-1772,beulahsctt@sc.rr.com,,1141
Hutchings-Caldwells #1134,mcl-det-1134-sc,local,Det 1134,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Cherokee County,,sc_45021,American Legion Post 28 94 West Park Dr Spartanburg,SC 29304,,34.951882,-81.914358,True,864-529-1549,davisjr_c@bellsouth.net,,1134
James Howe-Luke Cisson #1145,mcl-det-1145-sc,local,Det 1145,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Pickens County,,sc_45077,2040 Gentry Memorial Hwy,Pickens,29671,34.856657,-82.669887,True,864-878-4694,,,1145
James L Hammons #939,mcl-det-939-sc,local,Det 939,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Edgefield County,,sc_45037,Knights of Columbus Club: 1003 Spaulding Dr,Aiken,29803,33.513243,-81.726338,True,217-260-6875,washburnjl@hotmail.com,,939
Julian D Dusenbury #410,mcl-det-410-sc,local,Det 410,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Lee County,,sc_45061,236 S. Greer Rd. Florence,,29506,34.196717,-79.812487,True,843-992-9447,cccotswold@aol.com,,410
Kershaw County Leathernecks #1146,mcl-det-1146-sc,local,Det 1146,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Kershaw County,,sc_45055,AMERICAN LEGION POST 17: 1333 Chestnut Ferry Rd,CAMDEN,29020,34.246405,-80.625073,True,803-729-0079,cropgbe@gmail.com,,1146
Lakelands Marines #1112,mcl-det-1112-sc,local,Det 1112,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Greenwood County,,sc_45047,TW Boon's 405 Main Street,Greenwood,29646,34.193141,-82.16057,True,864-992-1792,larrywalters70@gmail.com,,1112
Lancaster County Leathernecks #1169,mcl-det-1169-sc,local,Det 1169,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Chester County,,sc_45023,347 Brooklyn Ave,Lancaster,29720,34.709652,-80.775762,True,803-286-4389,b2b.klwaiters@gmail.com,,1169
Lewis G Watkins #1131,mcl-det-1131-sc,local,Det 1131,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Oconee County,,sc_45073,American Legion Hut,575 N Fairplay Dr,,34.688257,-82.955366,True,864-884-3532,bobcpsc@bellsouth.net,,1131
Low Country #803,mcl-det-803-sc,local,Det 803,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Berkeley County,,sc_45015,Fleet Reserve Association 99 Wisteria Rd,Goose Creek,29455,32.995392,-80.036625,True,843 532 8387,kevin.patton78@yahoo.com,,803
MCL Little River Detachment #1432,mcl-det-1432-sc,local,Det 1432,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Horry County,,sc_45051,Veterans of Foreign Wars Post #10804,111 State Highway 57 N Little River,29566,33.87496,-78.62412,True,609-321-4602,jarhead298@yahoo.com,,1432
Olde English Leathernecks #1123,mcl-det-1123-sc,local,Det 1123,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,York County,,sc_45091,VFW,732 W. Main St,,34.933434,-81.037963,True,803-493-6139,spragues@fortmillschools.org,,1123
Owens/Kennemore #1105,mcl-det-1105-sc,local,Det 1105,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Spartanburg County,,sc_45083,Shrine Club of Greenville,119 Beverly Rd,,34.89765,-82.381673,True,864-979-3389,rjr8766@aol.com,,1105
Palmetto Marines #829,mcl-det-829-sc,local,Det 829,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Lexington County,,sc_45063,American Legion Post 6: 200 Pickens St,Columbia,29205,33.990217,-81.02096,True,803-360-7991,martinmiracles@gmail.com,,829
Riverfront Marines #1132,mcl-det-1132-sc,local,Det 1132,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Edgefield County,,sc_45037,Holy Trinity Lutheran Church,1002 Carolina Ave,,33.501403,-81.970057,True,910-787-2380,e9roach@hotmail.com,,1132
Sumter #1202,mcl-det-1202-sc,local,Det 1202,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Sumter County,,sc_45085,VFW 1925 Gion St,Sumter,29150,33.949358,-80.378009,True,803-983-3770,hthompson4@outlook.com,,1202
Upstate Marines #1106,mcl-det-1106-sc,local,Det 1106,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Anderson County,,sc_45007,American Legion Post #14: 1301 E. Greenville St,Anderson,29621,34.532776,-82.68741,True,864-245-5658,hadjiharper@gmail.com,,1106
Yellow Footprints #1154,mcl-det-1154-sc,local,Det 1154,mcl_sc_45063,MCL,world-war-1,,SC,south-carolina,Beaufort County,,sc_45013,VFW Post 8760: 37 Castle Rock Rd.,Beaufort,29906,32.349549,-80.677487,True,843-846-0706,jcstump@hargray.com,,1154
Black Hills #484,mcl-det-484-sd,local,Det 484,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Custer County,,sd_46033,2823 West Main,Rapid City,57702,44.032669,-103.21017,True,817-821-2044,dwhensley2@gmail.com,,484
Central Dakota #746,mcl-det-746-sd,local,Det 746,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Hanson County,,sd_46061,1017 W Norway Ave,Mitchell,57301,43.694719,-98.038643,True,605-630-9403,slaufman@santel.net,,746
Dakota Marine #659,mcl-det-659-sd,local,Det 659,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Minnehaha County,,sd_46099,SDMHA-The Armory,1700 W RUSSEL ST,,43.51203,-96.732188,True,605-681-6455,commandant.mcldet659@gmail.com,,659
Glacial Lakes #852,mcl-det-852-sd,local,Det 852,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Brown County,,sd_46013,Moose Lodge,410 9th Ave SW Aberdeen,57401,45.456293,-98.49458,True,605-252-0770,tpjp@abe.midco.net,,852
Kampeska Northeast #1079,mcl-det-1079-sd,local,Det 1079,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Codington County,,sd_46029,VFW: 808 S Broadway,Watertown,57201,44.891138,-97.117997,True,605-868-0122,montypm1@juno.com,,1079
Lewis and Clark Leathernecks #1475,mcl-det-1475-sd,local,Det 1475,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Yankton County,,sd_46135,VFW: 209 Cedar St,Yankton,,42.8716,-97.39423,True,605-660-3047,lcleathernecks@gmail.com,,1475
Warrior #1388,mcl-det-1388-sd,local,Det 1388,mcl_sd_46029,MCL,world-war-1,,SD,south-dakota,Custer County,,sd_46033,1045 Jennings Ave,Hot Springs,57747,43.431587,-103.477214,True,,,,1388
BGEN AUSTIN C SHOFNER #1128,mcl-det-1128-tn,local,Det 1128,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Moore County,,tn_47127,AMERICAN LEGION 43: 109 NW Atlantic St,Tullahoma,37388,35.360736,-86.210936,True,931-247-8731,tonsavcel@hotmail.com,,1128
Bobby Ray #1377,mcl-det-1377-tn,local,Det 1377,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Warren County,,tn_47177,Warren County Administration Bldg,McMinnville,37110,35.687055,-85.772296,True,615-318-4805,bramsey803@yahoo.com,,1377
Capt Jack Holland #735,mcl-det-735-tn,local,Det 735,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Crockett County,,tn_47033,VFW POST 1848: 3803 US HWY 45 Jackson,TN 38305,,35.714695,-88.837851,True,731-444-7877,brycewest1811@gmail.com,,735
Elbert Kinser #615,mcl-det-615-tn,local,Det 615,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Greene County,,tn_47059,Andrew Johnson VFW Post 1990: 70 Harlan St,Greeneville,37745,36.160466,-82.835628,True,423-470-4495,firstsgtstork@hotmail.com,,615
Giles County #1108,mcl-det-1108-tn,local,Det 1108,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Giles County,,tn_47055,American Legion Hall 425 Legion Dr,Pulaski,38478,35.19251,-87.014235,True,931-565-4439 / 931-292-8685,davidb@ardmore.net,,1108
James 'Dick' McCutchen #603,mcl-det-603-tn,local,Det 603,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Montgomery County,,tn_47125,Jodi's Cabinet Shop,3109 US 41A South Clarksville,37043,36.520241,-87.363598,True,231-220-1797,andrew.s.milam@outlook.com,,603
LCPL Andrew P Carpenter #1286,mcl-det-1286-tn,local,Det 1286,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Maury County,,tn_47119,308 W. 7th St Columbia,TN 38402,,35.615598,-87.038197,True,479-750-2146,dcs_72@yahoo.com,,1286
Lcpl Jeffrey Adam Bishop #1491,mcl-det-1491-tn,local,Det 1491,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Dickson County,,tn_47043,Lion's Club 214,HWY 96,,35.97828,-87.125318,True,615-913-0173,commandant@mcl1491.org,,1491
Lincoln County #702,mcl-det-702-tn,local,Det 702,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Lincoln County,,tn_47103,Shoney's Restaurant: 1235 Huntsville Hwy,Fayetteville,37334,35.132906,-86.567305,True,931-307-4679,mimosa485@gmail.com,,702
Lt Alexander Bonnyman #924,mcl-det-924-tn,local,Det 924,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Sevier County,,tn_47155,VFW Post 5154: 2561 Hobbs Rd,Louisville,37777,35.930344,-83.949533,True,865-806-0490,susie92056@hotmail.com,,924
Music City #378,mcl-det-378-tn,local,Det 378,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Davidson County,,tn_47037,C&R Services 1515 Elm Hill Pike,Suite 308,,36.186226,-86.675336,True,678-232-1072,musiccitydetachment378@gmail.com,www.mcl378.org,378
SGTMAJ ERNEST F. SEAGLE #518,mcl-det-518-tn,local,Det 518,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Gaston County,,nc_37071,619 Memorial Dr,Chattanoga,37415-5501,35.464111,-81.325017,True,423-353-3703,ericallison@comcast.net,,518
Sgt Morgan W Strader #1467,mcl-det-1467-tn,local,Det 1467,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Cumberland County,,tn_47035,Hilltoppers: 86 Duer Ct,Crossville,38555,35.981484,-85.016247,True,951-906-4742,sprybo47@yahoo.com,,1467
Sgt Walter K Singleton #476,mcl-det-476-tn,local,Det 476,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Tipton County,,tn_47167,Singleton Community Center,7266 3rd Rd,,35.204057,-89.741002,True,901-833-1146,spritter555@gmail.com,,476
Stones River #1158,mcl-det-1158-tn,local,Det 1158,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Rutherford County,,tn_47149,VFW Post 8244:: 10157 Old Nashville Hwy,Smyna,37167,35.846674,-86.39284,True,615-554-7188,tmarie77@yahoo.com,,1158
TN Smoky Mountain #1206,mcl-det-1206-tn,local,Det 1206,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Blount County,,tn_47009,King Family Library: 108 High St,Sevierville,37876,35.863768,-83.558367,True,865-368-3604,engmtnman@gmail.com,,1206
Tipton County #1429,mcl-det-1429-tn,local,Det 1429,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Tipton County,,tn_47167,JT Burgers,76 Tabb Dr,,35.442228,-89.789275,True,901-634-8259,sgtdan533@yahoo.com,,1429
Tri-Cities  TN #969,mcl-det-969-tn,local,Det 969,mcl_tn_47037,MCL,world-war-1,,TN,tennessee,Washington County,,tn_47179,Gray Community Center: 107 Gray Ruritan Dr,Gray,37615,36.415105,-82.485048,True,423-330-4900,bigbsemperfi@gmail.com,,969
1st Sgt Antonio 'Tony' Gutierrez #601,mcl-det-601-tx,local,Det 601,mcl_tx_48453,MCL,world-war-1,,TX,texas,Zapata County,,tx_48505,2201 HIDALGO Detachment Home,ZAPATA,78076,26.920624,-99.257146,True,,,manuelg74@netzero.com,601
1st Sgt Joyce Venable #1382,mcl-det-1382-tx,local,Det 1382,mcl_tx_48453,MCL,world-war-1,,TX,texas,Orange County,,tx_48361,American Legion Post 7: 3750 Memorial Blvd,Port Arthur,77640,29.912877,-93.946886,True,409-670-8386,sailboat200962@yahoo.com,,1382
Alamo #315,mcl-det-315-tx,local,Det 315,mcl_tx_48453,MCL,world-war-1,,TX,texas,Comal County,,tx_48091,VFW 8541: 2222 Austin Hwy,San Antonio,78218,29.505681,-98.412366,True,210-954-4510,roberteliason3@gmail.com,,315
Alberto Angel Avalos #671,mcl-det-671-tx,local,Det 671,mcl_tx_48453,MCL,world-war-1,,TX,texas,Brazoria County,,tx_48039,VFW Post 9296,1214 Maxey Rd,,29.784483,-95.295345,True,214-883-7154,edgar.vargas6502@yahoo.com,,671
Bee County Detachment #1442,mcl-det-1442-tx,local,Det 1442,mcl_tx_48453,MCL,world-war-1,,TX,texas,Bee County,,tx_48025,Taqueria Chapala: 1805 N St Marys St,Beeville,78102,28.390576,-97.739041,True,361-343-6598,hackney78102@gmail.com,,1442
Big D #316,mcl-det-316-tx,local,Det 316,mcl_tx_48453,MCL,world-war-1,,TX,texas,Kaufman County,,tx_48257,Elks Lodge # 2404 4201 Gus Thomasson,Mesquite,75150,32.820894,-96.643682,True,972-279-3827,drendell2523@aol.com,,316
Brazoria County #982,mcl-det-982-tx,local,Det 982,mcl_tx_48453,MCL,world-war-1,,TX,texas,Fort Bend County,,tx_48157,Danbury Community Center: 6067 5th St,Danbury,77534,29.152976,-95.429673,True,409-682-2266,russellfiedler@yahoo.com,,982
Brazos Valley #1391,mcl-det-1391-tx,local,Det 1391,mcl_tx_48453,MCL,world-war-1,,TX,texas,Brazos County,,tx_48041,American Legion Post 159,101 Waco Street,,30.669786,-96.334595,True,979-204-7702,rogerlilyymart@msn.com,,1391
CWO2 James W Randolph #1465,mcl-det-1465-tx,local,Det 1465,mcl_tx_48453,MCL,world-war-1,,TX,texas,Kaufman County,,tx_48257,VROC: 4210 Industrial St,Rowlett,75088,32.906086,-96.561667,True,972-514-2160,lupeg71@gmail.com,,1465
Captain John Yancey #631,mcl-det-631-tx,local,Det 631,mcl_tx_48453,MCL,world-war-1,,TX,texas,Dallas County,,tx_48113,American Legion Post 454: 2755 Bachman Dr,Dallas,75220,32.853808,-96.870264,True,972-977-2541,darian_p@yahoo.com,,631
Cen-Tex #318,mcl-det-318-tx,local,Det 318,mcl_tx_48453,MCL,world-war-1,,TX,texas,Travis County,,tx_48453,VFW Post 8925,8706 FM812,,30.392013,-97.668006,True,512-922-6424,sgt.goose@yahoo.com,,318
Coastal Bend #430,mcl-det-430-tx,local,Det 430,mcl_tx_48453,MCL,world-war-1,,TX,texas,Nueces County,,tx_48355,Mexi-Cafe: 5358 Kostoryz Rd,Corpus Christi,78415,27.724324,-97.415559,True,361-739-3011,rtaco68@aol.com,,430
Colorado Valley #1028,mcl-det-1028-tx,local,Det 1028,mcl_tx_48453,MCL,world-war-1,,TX,texas,Fayette County,,tx_48149,VFW Post 5254: 500 Veterans Memorial,La Grange,78945,29.928632,-96.883016,True,979-966-7578,richardcchance79@gmail.com,,1028
Comanche Peak #1297,mcl-det-1297-tx,local,Det 1297,mcl_tx_48453,MCL,world-war-1,,TX,texas,Hood County,,tx_48221,American Legion Post 491,3409 Davis Rd,,32.42094,-97.731444,True,719-960-6521,chris.papaj@gmail.com,,1297
Cowtown #1480,mcl-det-1480-tx,local,Det 1480,mcl_tx_48453,MCL,world-war-1,,TX,texas,Johnson County,,tx_48251,American Legion 655,2818 Carson St,,32.779345,-97.350075,True,832-496-7212,trentdavis1049@gmail.com,,1480
Deane Hawkins #323,mcl-det-323-tx,local,Det 323,mcl_tx_48453,MCL,world-war-1,,TX,texas,El Paso County,,tx_48141,VFW POST 919 5535 Saluki Dr El Paso,,79924,31.880913,-106.430207,True,915-593-9370,rway@elp.rr.com,,323
Dogwood #1500,mcl-det-1500-tx,local,Det 1500,mcl_tx_48453,MCL,world-war-1,,TX,texas,Henderson County,,tx_48213,1434 Court Dr,Palestine,75803,31.749171,-95.663387,True,903-948-1192,mahoneyjim@hotmail.com,None,1500
Eastex #779,mcl-det-779-tx,local,Det 779,mcl_tx_48453,MCL,world-war-1,,TX,texas,Montgomery County,,tx_48339,McKenzie BBQ,1051 N Frazier St,,30.323551,-95.465202,True,936-333-1034,eastecomdt@gmail.com,,779
Ellis County Detachment #1452,mcl-det-1452-tx,local,Det 1452,mcl_tx_48453,MCL,world-war-1,,TX,texas,Ellis County,,tx_48139,Waxahachie VFW Post 3894,1405 N Interstate Hwy 35 E,,32.292364,-96.651642,True,469-570-8229,marineofelliscounty@gmail.com,,1452
Galveston County #668,mcl-det-668-tx,local,Det 668,mcl_tx_48453,MCL,world-war-1,,TX,texas,Galveston County,,tx_48167,2 Fort Point Building B,Galveston,77550,29.302284,-94.790353,True,409-877-6380,bruceluerson@yahoo.com,,668
Hawthorne #1349,mcl-det-1349-tx,local,Det 1349,mcl_tx_48453,MCL,world-war-1,,TX,texas,Hutchinson County,,tx_48233,421 E. Broadway Camp Thomas,Stinnett,79083,35.826318,-101.469319,True,(361) 246-0407,,,1349
Heart of Texas #975,mcl-det-975-tx,local,Det 975,mcl_tx_48453,MCL,world-war-1,,TX,texas,Mclennan County,,tx_48309,703 N Valley Mills Dr,Waco,76710,31.529881,-97.176995,True,682-552-9069,hbombusmc@gmail.com,,975
Hill Country #1051,mcl-det-1051-tx,local,Det 1051,mcl_tx_48453,MCL,world-war-1,,TX,texas,Gillespie County,,tx_48171,2415 MAIN ST CATFISH HAVEN,Fredericksburg,78625,30.284753,-98.885332,True,(210) 540-9946,,,1051
Hopkins County #1357,mcl-det-1357-tx,local,Det 1357,mcl_tx_48453,MCL,world-war-1,,TX,texas,Hopkins County,,tx_48223,Shook's Chapel,TX-154,,33.133314,-95.599027,True,903-438-6259,txmcl1357@gmail.com,,1357
Houston County #1433,mcl-det-1433-tx,local,Det 1433,mcl_tx_48453,MCL,world-war-1,,TX,texas,Houston County,,tx_48225,407 E Goliad Ave,Crockett,75835,31.306303,-95.43969,True,(936) 544-0389,MIKE.MAIDEN@GMAIL.COM,,1433
Jack Ringel #540,mcl-det-540-tx,local,Det 540,mcl_tx_48453,MCL,world-war-1,,TX,texas,Jackson County,,tx_48239,2001 Lova Drive VFW Hall,Victoria,77901,28.804425,-96.970061,True,(361) 578-2275,,,540
Jacksonville #1381,mcl-det-1381-tx,local,Det 1381,mcl_tx_48453,MCL,world-war-1,,TX,texas,Henderson County,,tx_48213,201 Memorial Dr.,Jacksonville,75766,31.944012,-95.277182,True,972-977-1524,commandant1381@gmail.com,,1381
L/Cpl Jacob R Lugo #1300,mcl-det-1300-tx,local,Det 1300,mcl_tx_48453,MCL,world-war-1,,TX,texas,Tarrant County,,tx_48439,American Legion Post 71,2501 Spencer Rd,,33.196484,-97.096194,True,972-355-4556,bill@mulholland.com,,1300
L/Cpl Shane L Goldman #1278,mcl-det-1278-tx,local,Det 1278,mcl_tx_48453,MCL,world-war-1,,TX,texas,Wood County,,tx_48499,Armed Texans Gun Range,TBD,,32.652616,-95.435636,True,903-569-4325,kjusmc75@gmail.com,,1278
LCpl Jacob D Hayes #1426,mcl-det-1426-tx,local,Det 1426,mcl_tx_48453,MCL,world-war-1,,TX,texas,Dallas County,,tx_48113,Black Gold Harley Davidson,1007 State HWY 121,,33.101682,-96.769956,True,214-395-8920,DetCmdt@CollinMCL.org,,1426
Laredo #895,mcl-det-895-tx,local,Det 895,mcl_tx_48453,MCL,world-war-1,,TX,texas,Webb County,,tx_48479,Danny's 2406 Jacaman Rd,Laredo,78041,27.562689,-99.452113,True,956-244-5224,higinio.g.reyes@gmail.com,,895
Longhorn #1069,mcl-det-1069-tx,local,Det 1069,mcl_tx_48453,MCL,world-war-1,,TX,texas,Johnson County,,tx_48251,Martie-James Hall 1401 W. Cleburne Rd,Crowley,76036,32.55597,-97.412747,True,817-602-0153,treyes.jr@gmail.com,,1069
Longview #959,mcl-det-959-tx,local,Det 959,mcl_tx_48453,MCL,world-war-1,,TX,texas,Upshur County,,tx_48459,Longview Det. 959 Headquarters: 1512 Alpine Rd,Longview,75601,32.50844,-94.717056,True,,,,959
Lost Pines Leathernecks #1384,mcl-det-1384-tx,local,Det 1384,mcl_tx_48453,MCL,world-war-1,,TX,texas,Bastrop County,,tx_48021,3003 Loop 150 E,Bastop,78602,30.109702,-97.293498,True,512-779-2701,commandant@lpl1384.org,,1384
Louis Wayne Qualls #1249,mcl-det-1249-tx,local,Det 1249,mcl_tx_48453,MCL,world-war-1,,TX,texas,Bell County,,tx_48027,201 VFW Dr,Harker Heights,76503,31.087451,-97.359821,True,254-291-2860,storebuilder2003@yahoo.com,,1249
Lufkin #1362,mcl-det-1362-tx,local,Det 1362,mcl_tx_48453,MCL,world-war-1,,TX,texas,Angelina County,,tx_48005,Marine House,1112 Atkinson Dr.,,31.289107,-94.729126,True,936-366-3013,kbcrews@consolidated.net,,1362
Maj. John Keith Wells Detachment #1472,mcl-det-1472-tx,local,Det 1472,mcl_tx_48453,MCL,world-war-1,,TX,texas,Taylor County,,tx_48441,American Legion Post 57: 302 E.S. 11th St,Abiline,,32.440286,-99.808388,True,325-271-8861,frerich.dale@gmail.com,,1472
Mc Lemore #4,mcl-det-4-tx,local,Det 4,mcl_tx_48453,MCL,world-war-1,,TX,texas,Waller County,,tx_48473,Big Horn BBQ 2300 Smith Ranch Rd,Pearland,77584,29.646586,-95.580427,True,281-782-6430,dalebin2002@gmail.com,,4
Mike N Loosemore #1167,mcl-det-1167-tx,local,Det 1167,mcl_tx_48453,MCL,world-war-1,,TX,texas,Refugio County,,tx_48391,405 N Alamo St,Refugio,78377,28.312225,-97.273962,True,361-543-8362,mikenloosemoredet1167@gmail.com,,1167
North Texas #862,mcl-det-862-tx,local,Det 862,mcl_tx_48453,MCL,world-war-1,,TX,texas,Tarrant County,,tx_48439,American Legion Post 88,105 Gotcher Ave,,33.122345,-97.029025,True,815-345-6096,northtexasmcl862@gmail.com,,862
Pecan Valley #1170,mcl-det-1170-tx,local,Det 1170,mcl_tx_48453,MCL,world-war-1,,TX,texas,Brown County,,tx_48049,2300 STEPHEN F AUSTIN DR VFW POST 3278,BROWNWOOD,76801,31.683298,-98.995556,True,,,BILLYMURPHEYJR@ROCKETMAIL.COM,1170
Pineywoods #1189,mcl-det-1189-tx,local,Det 1189,mcl_tx_48453,MCL,world-war-1,,TX,texas,Nacogdoches County,,tx_48347,D A V Building,3110 Appleby Sands Rd,,31.630103,-94.629879,True,619-548-3079,warbiker67@yahoo.com,,1189
Red River Marines #997,mcl-det-997-tx,local,Det 997,mcl_tx_48453,MCL,world-war-1,,TX,texas,Clay County,,tx_48077,1101 e scott st american legion post 202,wichita fall,76308,33.898878,-98.47111,True,,,rrm997@att.net,997
Rio Grande Valley Detachment #1456,mcl-det-1456-tx,local,Det 1456,mcl_tx_48453,MCL,world-war-1,,TX,texas,Cameron County,,tx_48061,2721 W Sprague St Edinburg,TX 78539-7466,,26.222846,-97.668121,True,956-207-8891,commandant@mclrgv.org,,1456
Roan Creek #992,mcl-det-992-tx,local,Det 992,mcl_tx_48453,MCL,world-war-1,,TX,texas,Potter County,,tx_48375,Golding Meadows VFW: 1401 W 8th St,Amarillo,79101,35.207626,-101.853681,True,806-433-0864,roancreek992@gmail.com,,992
Rose City #1354,mcl-det-1354-tx,local,Det 1354,mcl_tx_48453,MCL,world-war-1,,TX,texas,Smith County,,tx_48423,Highland Presbyterian Church,3101 Paluxy St,,32.315311,-95.279645,True,,rosecitydet1354@hotmail.com,,1354
Rusk County #1450,mcl-det-1450-tx,local,Det 1450,mcl_tx_48453,MCL,world-war-1,,TX,texas,Gregg County,,tx_48183,3500 Co Rd 416A,Henderson,75654,32.143715,-94.848141,True,903-426-9743,uptosamm9657@go.kilgore.edu,,1450
Sgt J R Tijerina #1295,mcl-det-1295-tx,local,Det 1295,mcl_tx_48453,MCL,world-war-1,,TX,texas,Waller County,,tx_48473,Katy Funeral Home: 33350 Kingsland Blvd,Katy,77494,29.772475,-95.778985,True,281-948-0894,jtbaughman@icloud.com,,1295
Sgt Jay M Hoskins #1364,mcl-det-1364-tx,local,Det 1364,mcl_tx_48453,MCL,world-war-1,,TX,texas,Delta County,,tx_48119,2875 NE Loop 286,Paris,,33.52735,-95.317205,True,903-517-4658,macord1@hotmail.com,,1364
Sgt. M.J. Marty Gonzalez #1485,mcl-det-1485-tx,local,Det 1485,mcl_tx_48453,MCL,world-war-1,,TX,texas,Montgomery County,,tx_48339,V.F.W Post 8905,21902 Northwest Fwy,,29.997775,-95.669444,True,973-713-7157,salcenicacelaya@gmail.com,,1485
